[2023-02-01 01:17:01,838][run.py][line:96][INFO] Epoch:[56/100]	 valid_loss=1.04117	 valid_acc=88.439
[2023-02-01 01:17:07,938][run.py][line:74][INFO] Epoch:[57/100]	 train_loss=0.29544	 train_acc=97.927
[2023-02-01 01:17:13,528][run.py][line:96][INFO] Epoch:[57/100]	 valid_loss=0.15850	 valid_acc=89.017
[2023-02-01 01:17:19,268][run.py][line:74][INFO] Epoch:[58/100]	 train_loss=0.03149	 train_acc=98.316
[2023-02-01 01:17:25,170][run.py][line:96][INFO] Epoch:[58/100]	 valid_loss=0.41294	 valid_acc=92.486
[2023-02-01 01:17:31,329][run.py][line:74][INFO] Epoch:[59/100]	 train_loss=0.66877	 train_acc=98.446
[2023-02-01 01:17:37,136][run.py][line:96][INFO] Epoch:[59/100]	 valid_loss=0.51817	 valid_acc=90.173
[2023-02-01 01:17:43,251][run.py][line:74][INFO] Epoch:[60/100]	 train_loss=0.00000	 train_acc=98.834
[2023-02-01 01:17:49,091][run.py][line:96][INFO] Epoch:[60/100]	 valid_loss=0.35318	 valid_acc=93.064
[2023-02-01 01:17:55,222][run.py][line:74][INFO] Epoch:[61/100]	 train_loss=0.00199	 train_acc=97.539
[2023-02-01 01:18:00,751][run.py][line:96][INFO] Epoch:[61/100]	 valid_loss=0.16159	 valid_acc=94.798
[2023-02-01 01:18:06,871][run.py][line:74][INFO] Epoch:[62/100]	 train_loss=0.00422	 train_acc=99.093
[2023-02-01 01:18:12,981][run.py][line:96][INFO] Epoch:[62/100]	 valid_loss=0.90694	 valid_acc=89.017
[2023-02-01 01:18:19,354][run.py][line:74][INFO] Epoch:[63/100]	 train_loss=0.58759	 train_acc=98.187
[2023-02-01 01:18:25,354][run.py][line:96][INFO] Epoch:[63/100]	 valid_loss=0.52495	 valid_acc=86.127
[2023-02-01 01:18:31,552][run.py][line:74][INFO] Epoch:[64/100]	 train_loss=0.22488	 train_acc=97.927
[2023-02-01 01:18:37,325][run.py][line:96][INFO] Epoch:[64/100]	 valid_loss=0.79981	 valid_acc=86.705
[2023-02-01 01:18:43,521][run.py][line:74][INFO] Epoch:[65/100]	 train_loss=0.01140	 train_acc=98.057
[2023-02-01 01:18:49,496][run.py][line:96][INFO] Epoch:[65/100]	 valid_loss=1.43114	 valid_acc=83.815
[2023-02-01 01:18:55,598][run.py][line:74][INFO] Epoch:[66/100]	 train_loss=0.00001	 train_acc=98.834
[2023-02-01 01:19:01,261][run.py][line:96][INFO] Epoch:[66/100]	 valid_loss=1.80616	 valid_acc=89.017
[2023-02-01 01:19:07,034][run.py][line:74][INFO] Epoch:[67/100]	 train_loss=0.00000	 train_acc=98.964
[2023-02-01 01:19:12,506][run.py][line:96][INFO] Epoch:[67/100]	 valid_loss=2.10440	 valid_acc=91.329
[2023-02-01 01:19:18,422][run.py][line:74][INFO] Epoch:[68/100]	 train_loss=1.24218	 train_acc=97.021
[2023-02-01 01:19:23,984][run.py][line:96][INFO] Epoch:[68/100]	 valid_loss=0.50660	 valid_acc=85.549
[2023-02-01 01:19:30,089][run.py][line:74][INFO] Epoch:[69/100]	 train_loss=0.00001	 train_acc=98.316
[2023-02-01 01:19:35,680][run.py][line:96][INFO] Epoch:[69/100]	 valid_loss=0.87851	 valid_acc=89.595
[2023-02-01 01:19:41,401][run.py][line:74][INFO] Epoch:[70/100]	 train_loss=0.00048	 train_acc=98.705
[2023-02-01 01:19:46,886][run.py][line:96][INFO] Epoch:[70/100]	 valid_loss=0.94178	 valid_acc=86.705
[2023-02-01 01:19:52,913][run.py][line:74][INFO] Epoch:[71/100]	 train_loss=0.00173	 train_acc=98.575
[2023-02-01 01:19:58,477][run.py][line:96][INFO] Epoch:[71/100]	 valid_loss=1.23815	 valid_acc=92.486
[2023-02-01 01:20:04,595][run.py][line:74][INFO] Epoch:[72/100]	 train_loss=0.00000	 train_acc=98.575
[2023-02-01 01:20:10,978][run.py][line:96][INFO] Epoch:[72/100]	 valid_loss=0.65575	 valid_acc=88.439
[2023-02-01 01:20:17,176][run.py][line:74][INFO] Epoch:[73/100]	 train_loss=0.00002	 train_acc=98.187
[2023-02-01 01:20:22,831][run.py][line:96][INFO] Epoch:[73/100]	 valid_loss=0.82796	 valid_acc=92.486
[2023-02-01 01:20:29,035][run.py][line:74][INFO] Epoch:[74/100]	 train_loss=0.00003	 train_acc=98.316
[2023-02-01 01:20:34,640][run.py][line:96][INFO] Epoch:[74/100]	 valid_loss=1.13783	 valid_acc=91.329
[2023-02-01 01:20:40,514][run.py][line:74][INFO] Epoch:[75/100]	 train_loss=0.00001	 train_acc=98.316
[2023-02-01 01:20:45,983][run.py][line:96][INFO] Epoch:[75/100]	 valid_loss=2.29531	 valid_acc=90.751
[2023-02-01 01:20:51,843][run.py][line:74][INFO] Epoch:[76/100]	 train_loss=0.00000	 train_acc=99.352
[2023-02-01 01:20:57,292][run.py][line:96][INFO] Epoch:[76/100]	 valid_loss=0.94971	 valid_acc=92.486
[2023-02-01 01:21:03,234][run.py][line:74][INFO] Epoch:[77/100]	 train_loss=0.00000	 train_acc=98.187
[2023-02-01 01:21:09,181][run.py][line:96][INFO] Epoch:[77/100]	 valid_loss=0.80414	 valid_acc=90.173
[2023-02-01 01:21:15,624][run.py][line:74][INFO] Epoch:[78/100]	 train_loss=0.00000	 train_acc=97.668
[2023-02-01 01:21:21,354][run.py][line:96][INFO] Epoch:[78/100]	 valid_loss=1.09443	 valid_acc=88.439
[2023-02-01 01:21:27,458][run.py][line:74][INFO] Epoch:[79/100]	 train_loss=0.00501	 train_acc=99.093
[2023-02-01 01:21:33,031][run.py][line:96][INFO] Epoch:[79/100]	 valid_loss=2.57988	 valid_acc=89.017
[2023-02-01 01:21:38,866][run.py][line:74][INFO] Epoch:[80/100]	 train_loss=0.00000	 train_acc=98.834
[2023-02-01 01:21:44,643][run.py][line:96][INFO] Epoch:[80/100]	 valid_loss=0.55116	 valid_acc=86.705
[2023-02-01 01:21:50,665][run.py][line:74][INFO] Epoch:[81/100]	 train_loss=0.80061	 train_acc=98.575
[2023-02-01 01:21:56,322][run.py][line:96][INFO] Epoch:[81/100]	 valid_loss=3.00712	 valid_acc=90.751
[2023-02-01 01:22:02,185][run.py][line:74][INFO] Epoch:[82/100]	 train_loss=2.19390	 train_acc=99.093
[2023-02-01 01:22:07,945][run.py][line:96][INFO] Epoch:[82/100]	 valid_loss=1.40888	 valid_acc=86.705
[2023-02-01 01:22:13,831][run.py][line:74][INFO] Epoch:[83/100]	 train_loss=0.00000	 train_acc=98.446
[2023-02-01 01:22:19,563][run.py][line:96][INFO] Epoch:[83/100]	 valid_loss=1.52948	 valid_acc=88.439
[2023-02-01 01:22:25,397][run.py][line:74][INFO] Epoch:[84/100]	 train_loss=0.00008	 train_acc=97.927
[2023-02-01 01:22:30,923][run.py][line:96][INFO] Epoch:[84/100]	 valid_loss=0.16748	 valid_acc=89.595
[2023-02-01 01:22:36,585][run.py][line:74][INFO] Epoch:[85/100]	 train_loss=0.00002	 train_acc=99.093
[2023-02-01 01:22:42,742][run.py][line:96][INFO] Epoch:[85/100]	 valid_loss=1.10316	 valid_acc=89.595
[2023-02-01 01:22:49,034][run.py][line:74][INFO] Epoch:[86/100]	 train_loss=0.00447	 train_acc=98.705
[2023-02-01 01:22:54,928][run.py][line:96][INFO] Epoch:[86/100]	 valid_loss=1.81631	 valid_acc=89.595
